timeNs,timeSeconds,vehicleId,latitude,longitude,projectedX,projectedY,speed,heading,active,projectionPolicy,projectionSource
123000000000,123,veh_2,52.622563507381194,13.56280286616431,7077.498717,4798.631239,32.12368853708729,202.98606077669882,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
123000000000,123,veh_3,52.623720384790595,13.563204153743397,7107.225995,4926.764014,32.58078733765986,184.0740105546775,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
123000000000,123,veh_4,52.624854123651275,13.563400426429025,7123.024160,5052.599909,32.78224495041184,187.9109781042538,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
123000000000,123,veh_5,52.62606731763408,13.563637072417617,7141.730373,5187.218855,33.267403027829715,187.91097810424347,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
123000000000,123,veh_6,52.627174719557416,13.563854613352909,7158.908251,5310.096869,32.34000687384512,189.03438941908115,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
123000000000,123,veh_7,52.628360479546785,13.56426518548837,7189.323322,5441.430139,32.27397559091449,191.0491508258282,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
123000000000,123,veh_8,52.62948904136198,13.5645830750615,7213.337688,5566.526613,32.628104667547156,190.49828346893077,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
123000000000,123,veh_9,52.63066537874637,13.564868909643494,7235.287431,5696.980274,32.81796611633152,189.36008626206416,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
123000000000,123,veh_10,52.63185207001701,13.565109050365335,7254.166805,5828.647222,35.87639381106943,187.76400786501054,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
123000000000,123,veh_11,52.633182394412884,13.565337891593867,7272.598671,5976.305169,36.06255408384837,186.60141597943922,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_0,52.62013460712329,13.560952183832644,6946.835733,4530.974928,32.98554141248576,201.51405013979948,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_1,52.62125155016746,13.561731320351438,7002.055898,4654.154832,32.288344172034414,208.26349583883285,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
