timeNs,timeSeconds,candidateId,sourceVehicleId,executionNodeId,type,availableCpu,availableBandwidth,propagationDelaySeconds,regionalRadioDelaySeconds,nodeBaseDelaySeconds,bandwidthPoolId,gatewayId,runtimeGatewayId,cellRegionId,bandwidthMeasurementTimeSeconds,bandwidthAgeSeconds,uplinkResidualBandwidth,downlinkResidualBandwidth,bandwidthPolicy,bandwidthSource,bandwidthLookupPolicy,bucketBoundaryPolicy,propagationDelayPolicy
61000000000,61,cloud_regional_for_veh_4,veh_4,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,60,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
61000000000,61,edge_north_for_veh_5,veh_5,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,60,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
61000000000,61,cloud_regional_for_veh_5,veh_5,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,60,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
61000000000,61,edge_north_for_veh_6,veh_6,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,60,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
61000000000,61,cloud_regional_for_veh_6,veh_6,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,60,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
61000000000,61,edge_north_for_veh_7,veh_7,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,60,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
61000000000,61,cloud_regional_for_veh_7,veh_7,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,60,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,edge_north_for_veh_1,veh_1,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,cloud_regional_for_veh_1,veh_1,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,edge_north_for_veh_2,veh_2,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,cloud_regional_for_veh_2,veh_2,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,edge_north_for_veh_3,veh_3,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,cloud_regional_for_veh_3,veh_3,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,edge_north_for_veh_4,veh_4,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,cloud_regional_for_veh_4,veh_4,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,edge_north_for_veh_5,veh_5,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,cloud_regional_for_veh_5,veh_5,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,edge_north_for_veh_6,veh_6,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,cloud_regional_for_veh_6,veh_6,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,edge_north_for_veh_7,veh_7,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
62000000000,62,cloud_regional_for_veh_7,veh_7,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,61,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,edge_north_for_veh_1,veh_1,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,cloud_regional_for_veh_1,veh_1,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,edge_north_for_veh_2,veh_2,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,cloud_regional_for_veh_2,veh_2,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,edge_north_for_veh_3,veh_3,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,cloud_regional_for_veh_3,veh_3,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,edge_north_for_veh_4,veh_4,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,cloud_regional_for_veh_4,veh_4,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,edge_north_for_veh_5,veh_5,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,cloud_regional_for_veh_5,veh_5,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,edge_north_for_veh_6,veh_6,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,cloud_regional_for_veh_6,veh_6,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,edge_north_for_veh_7,veh_7,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,cloud_regional_for_veh_7,veh_7,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,edge_north_for_veh_8,veh_8,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
63000000000,63,cloud_regional_for_veh_8,veh_8,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,62,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,edge_north_for_veh_2,veh_2,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,cloud_regional_for_veh_2,veh_2,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,edge_north_for_veh_3,veh_3,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,cloud_regional_for_veh_3,veh_3,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,edge_north_for_veh_4,veh_4,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,cloud_regional_for_veh_4,veh_4,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,edge_north_for_veh_5,veh_5,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,cloud_regional_for_veh_5,veh_5,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,edge_north_for_veh_6,veh_6,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,cloud_regional_for_veh_6,veh_6,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,edge_north_for_veh_7,veh_7,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,cloud_regional_for_veh_7,veh_7,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,edge_north_for_veh_8,veh_8,edge_north,EDGE,12000000000,39492160,0.085,0.08,0.005,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
64000000000,64,cloud_regional_for_veh_8,veh_8,cloud_regional,CLOUD,100000000000,39492160,0.28,0.08,0.2,pool_rsu_north,rsu_north,rsu_0,region_north_normal,63,1,39492160,59330400,MIN_RESIDUAL_CELL_UPLINK_DOWNLINK_DIAGNOSTIC,CELL_BANDWIDTH_STREAM_RESIDUAL,LATEST_SAFE_AVAILABLE_CELL_BUCKET,START_TIMESTAMP_FOR_INTERVAL,MAX_CELL_UPLINK_DOWNLINK_UNICAST_PLUS_NODE_BASE_DIAGNOSTIC
