timeNs,timeSeconds,candidateId,sourceVehicleId,targetVehicleId,executionNodeId,type,availableCpu,distanceMeters,singlehopRadiusMeters,propagationDelaySeconds,bandwidthPoolId,availableBandwidth,bandwidthSource,radioStateSource,candidatePolicy,distancePolicy,propagationDelayPolicy
74000000000,74,vehicle_veh_3_v2v_for_veh_4,veh_4,veh_3,veh_3,VEHICLE,4000000000,139.314003,709.4,0.0024,pool_v2v_veh_3_veh_4,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_5_v2v_for_veh_4,veh_4,veh_5,veh_5,VEHICLE,4000000000,139.578189,709.4,0.0024,pool_v2v_veh_4_veh_5,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_6_v2v_for_veh_4,veh_4,veh_6,veh_6,VEHICLE,4000000000,282.436595,709.4,0.0024,pool_v2v_veh_4_veh_6,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_7_v2v_for_veh_4,veh_4,veh_7,veh_7,VEHICLE,4000000000,425.418209,709.4,0.0024,pool_v2v_veh_4_veh_7,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_8_v2v_for_veh_4,veh_4,veh_8,veh_8,VEHICLE,4000000000,563.034058,709.4,0.0024,pool_v2v_veh_4_veh_8,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_9_v2v_for_veh_4,veh_4,veh_9,veh_9,VEHICLE,4000000000,706.232834,709.4,0.0024,pool_v2v_veh_4_veh_9,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_0_v2v_for_veh_5,veh_5,veh_0,veh_0,VEHICLE,4000000000,708.287148,709.4,0.0024,pool_v2v_veh_0_veh_5,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_1_v2v_for_veh_5,veh_5,veh_1,veh_1,VEHICLE,4000000000,560.973064,709.4,0.0024,pool_v2v_veh_1_veh_5,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_2_v2v_for_veh_5,veh_5,veh_2,veh_2,VEHICLE,4000000000,420.616305,709.4,0.0024,pool_v2v_veh_2_veh_5,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_3_v2v_for_veh_5,veh_5,veh_3,veh_3,VEHICLE,4000000000,278.892192,709.4,0.0024,pool_v2v_veh_3_veh_5,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_4_v2v_for_veh_5,veh_5,veh_4,veh_4,VEHICLE,4000000000,139.578189,709.4,0.0024,pool_v2v_veh_4_veh_5,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_6_v2v_for_veh_5,veh_5,veh_6,veh_6,VEHICLE,4000000000,142.859044,709.4,0.0024,pool_v2v_veh_5_veh_6,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_7_v2v_for_veh_5,veh_5,veh_7,veh_7,VEHICLE,4000000000,285.842416,709.4,0.0024,pool_v2v_veh_5_veh_7,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_8_v2v_for_veh_5,veh_5,veh_8,veh_8,VEHICLE,4000000000,423.456641,709.4,0.0024,pool_v2v_veh_5_veh_8,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_9_v2v_for_veh_5,veh_5,veh_9,veh_9,VEHICLE,4000000000,566.655111,709.4,0.0024,pool_v2v_veh_5_veh_9,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_10_v2v_for_veh_5,veh_5,veh_10,veh_10,VEHICLE,4000000000,706.729896,709.4,0.0024,pool_v2v_veh_5_veh_10,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_1_v2v_for_veh_6,veh_6,veh_1,veh_1,VEHICLE,4000000000,703.831079,709.4,0.0024,pool_v2v_veh_1_veh_6,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_2_v2v_for_veh_6,veh_6,veh_2,veh_2,VEHICLE,4000000000,563.474386,709.4,0.0024,pool_v2v_veh_2_veh_6,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_3_v2v_for_veh_6,veh_6,veh_3,veh_3,VEHICLE,4000000000,421.750382,709.4,0.0024,pool_v2v_veh_3_veh_6,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_4_v2v_for_veh_6,veh_6,veh_4,veh_4,VEHICLE,4000000000,282.436595,709.4,0.0024,pool_v2v_veh_4_veh_6,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_5_v2v_for_veh_6,veh_6,veh_5,veh_5,VEHICLE,4000000000,142.859044,709.4,0.0024,pool_v2v_veh_5_veh_6,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_7_v2v_for_veh_6,veh_6,veh_7,veh_7,VEHICLE,4000000000,142.98457,709.4,0.0024,pool_v2v_veh_6_veh_7,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_8_v2v_for_veh_6,veh_6,veh_8,veh_8,VEHICLE,4000000000,280.597615,709.4,0.0024,pool_v2v_veh_6_veh_8,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_9_v2v_for_veh_6,veh_6,veh_9,veh_9,VEHICLE,4000000000,423.796245,709.4,0.0024,pool_v2v_veh_6_veh_9,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_10_v2v_for_veh_6,veh_6,veh_10,veh_10,VEHICLE,4000000000,563.871318,709.4,0.0024,pool_v2v_veh_6_veh_10,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_2_v2v_for_veh_7,veh_7,veh_2,veh_2,VEHICLE,4000000000,706.454374,709.4,0.0024,pool_v2v_veh_2_veh_7,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_3_v2v_for_veh_7,veh_7,veh_3,veh_3,VEHICLE,4000000000,564.731002,709.4,0.0024,pool_v2v_veh_3_veh_7,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_4_v2v_for_veh_7,veh_7,veh_4,veh_4,VEHICLE,4000000000,425.418209,709.4,0.0024,pool_v2v_veh_4_veh_7,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_5_v2v_for_veh_7,veh_7,veh_5,veh_5,VEHICLE,4000000000,285.842416,709.4,0.0024,pool_v2v_veh_5_veh_7,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_6_v2v_for_veh_7,veh_7,veh_6,veh_6,VEHICLE,4000000000,142.98457,709.4,0.0024,pool_v2v_veh_6_veh_7,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_8_v2v_for_veh_7,veh_7,veh_8,veh_8,VEHICLE,4000000000,137.619052,709.4,0.0024,pool_v2v_veh_7_veh_8,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_9_v2v_for_veh_7,veh_7,veh_9,veh_9,VEHICLE,4000000000,280.817934,709.4,0.0024,pool_v2v_veh_7_veh_9,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_10_v2v_for_veh_7,veh_7,veh_10,veh_10,VEHICLE,4000000000,420.893916,709.4,0.0024,pool_v2v_veh_7_veh_10,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_11_v2v_for_veh_7,veh_7,veh_11,veh_11,VEHICLE,4000000000,567.032319,709.4,0.0024,pool_v2v_veh_7_veh_11,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_3_v2v_for_veh_8,veh_8,veh_3,veh_3,VEHICLE,4000000000,702.347596,709.4,0.0024,pool_v2v_veh_3_veh_8,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_4_v2v_for_veh_8,veh_8,veh_4,veh_4,VEHICLE,4000000000,563.034058,709.4,0.0024,pool_v2v_veh_4_veh_8,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_5_v2v_for_veh_8,veh_8,veh_5,veh_5,VEHICLE,4000000000,423.456641,709.4,0.0024,pool_v2v_veh_5_veh_8,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_6_v2v_for_veh_8,veh_8,veh_6,veh_6,VEHICLE,4000000000,280.597615,709.4,0.0024,pool_v2v_veh_6_veh_8,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_7_v2v_for_veh_8,veh_8,veh_7,veh_7,VEHICLE,4000000000,137.619052,709.4,0.0024,pool_v2v_veh_7_veh_8,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_9_v2v_for_veh_8,veh_8,veh_9,veh_9,VEHICLE,4000000000,143.199225,709.4,0.0024,pool_v2v_veh_8_veh_9,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_10_v2v_for_veh_8,veh_8,veh_10,veh_10,VEHICLE,4000000000,283.275094,709.4,0.0024,pool_v2v_veh_8_veh_10,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_11_v2v_for_veh_8,veh_8,veh_11,veh_11,VEHICLE,4000000000,429.413363,709.4,0.0024,pool_v2v_veh_8_veh_11,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_4_v2v_for_veh_9,veh_9,veh_4,veh_4,VEHICLE,4000000000,706.232834,709.4,0.0024,pool_v2v_veh_4_veh_9,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_5_v2v_for_veh_9,veh_9,veh_5,veh_5,VEHICLE,4000000000,566.655111,709.4,0.0024,pool_v2v_veh_5_veh_9,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_6_v2v_for_veh_9,veh_9,veh_6,veh_6,VEHICLE,4000000000,423.796245,709.4,0.0024,pool_v2v_veh_6_veh_9,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_7_v2v_for_veh_9,veh_9,veh_7,veh_7,VEHICLE,4000000000,280.817934,709.4,0.0024,pool_v2v_veh_7_veh_9,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_8_v2v_for_veh_9,veh_9,veh_8,veh_8,VEHICLE,4000000000,143.199225,709.4,0.0024,pool_v2v_veh_8_veh_9,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_10_v2v_for_veh_9,veh_9,veh_10,veh_10,VEHICLE,4000000000,140.075985,709.4,0.0024,pool_v2v_veh_9_veh_10,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_11_v2v_for_veh_9,veh_9,veh_11,veh_11,VEHICLE,4000000000,286.214474,709.4,0.0024,pool_v2v_veh_9_veh_11,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_5_v2v_for_veh_10,veh_10,veh_5,veh_5,VEHICLE,4000000000,706.729896,709.4,0.0024,pool_v2v_veh_5_veh_10,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_6_v2v_for_veh_10,veh_10,veh_6,veh_6,VEHICLE,4000000000,563.871318,709.4,0.0024,pool_v2v_veh_6_veh_10,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_7_v2v_for_veh_10,veh_10,veh_7,veh_7,VEHICLE,4000000000,420.893916,709.4,0.0024,pool_v2v_veh_7_veh_10,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_8_v2v_for_veh_10,veh_10,veh_8,veh_8,VEHICLE,4000000000,283.275094,709.4,0.0024,pool_v2v_veh_8_veh_10,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_9_v2v_for_veh_10,veh_10,veh_9,veh_9,VEHICLE,4000000000,140.075985,709.4,0.0024,pool_v2v_veh_9_veh_10,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_11_v2v_for_veh_10,veh_10,veh_11,veh_11,VEHICLE,4000000000,146.138585,709.4,0.0024,pool_v2v_veh_10_veh_11,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_7_v2v_for_veh_11,veh_11,veh_7,veh_7,VEHICLE,4000000000,567.032319,709.4,0.0024,pool_v2v_veh_7_veh_11,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_8_v2v_for_veh_11,veh_11,veh_8,veh_8,VEHICLE,4000000000,429.413363,709.4,0.0024,pool_v2v_veh_8_veh_11,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_9_v2v_for_veh_11,veh_11,veh_9,veh_9,VEHICLE,4000000000,286.214474,709.4,0.0024,pool_v2v_veh_9_veh_11,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
74000000000,74,vehicle_veh_10_v2v_for_veh_11,veh_11,veh_10,veh_10,VEHICLE,4000000000,146.138585,709.4,0.0024,pool_v2v_veh_10_veh_11,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
75000000000,75,vehicle_veh_1_v2v_for_veh_0,veh_0,veh_1,veh_1,VEHICLE,4000000000,146.761898,709.4,0.0024,pool_v2v_veh_0_veh_1,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
75000000000,75,vehicle_veh_2_v2v_for_veh_0,veh_0,veh_2,veh_2,VEHICLE,4000000000,287.496165,709.4,0.0024,pool_v2v_veh_0_veh_2,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
75000000000,75,vehicle_veh_3_v2v_for_veh_0,veh_0,veh_3,veh_3,VEHICLE,4000000000,429.460478,709.4,0.0024,pool_v2v_veh_0_veh_3,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
75000000000,75,vehicle_veh_4_v2v_for_veh_0,veh_0,veh_4,veh_4,VEHICLE,4000000000,568.055672,709.4,0.0024,pool_v2v_veh_0_veh_4,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
75000000000,75,vehicle_veh_5_v2v_for_veh_0,veh_0,veh_5,veh_5,VEHICLE,4000000000,708.412151,709.4,0.0024,pool_v2v_veh_0_veh_5,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
75000000000,75,vehicle_veh_0_v2v_for_veh_1,veh_1,veh_0,veh_0,VEHICLE,4000000000,146.761898,709.4,0.0024,pool_v2v_veh_0_veh_1,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
75000000000,75,vehicle_veh_2_v2v_for_veh_1,veh_1,veh_2,veh_2,VEHICLE,4000000000,140.734448,709.4,0.0024,pool_v2v_veh_1_veh_2,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
75000000000,75,vehicle_veh_3_v2v_for_veh_1,veh_1,veh_3,veh_3,VEHICLE,4000000000,282.698823,709.4,0.0024,pool_v2v_veh_1_veh_3,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
75000000000,75,vehicle_veh_4_v2v_for_veh_1,veh_1,veh_4,veh_4,VEHICLE,4000000000,421.294048,709.4,0.0024,pool_v2v_veh_1_veh_4,10000000,DIAGNOSTIC_SYNTHETIC_VALUE,ADHOC_CONFIGURATION,DIRECT_SINGLEHOP_ONLY,HAVERSINE_FROM_LAT_LON_DIAGNOSTIC,SNS_SINGLEHOP_MAX_DELAY
